,holiday,workingday,weather,temp,humidity,windspeed,year,month,day,hour,count
933,0,1,1,22.96,56,16.103518272498224,1,6,8,2,19
934,0,1,1,21.32,63,16.041972496538836,1,6,8,4,10
935,0,0,1,25.42,57,15.827882670245074,1,6,9,3,40
936,0,0,1,25.42,57,16.631966893455104,1,6,9,4,8
937,0,0,1,31.16,35,13.564071527304847,1,6,9,11,569
938,0,0,1,34.44,24,15.61771402902449,1,6,9,17,495
939,0,0,1,25.42,73,13.89672862803247,1,6,10,6,30
940,0,0,1,28.7,58,14.665143621394137,1,6,10,9,266
941,0,0,1,33.62,30,15.605365015681434,1,6,10,12,502
942,0,1,1,26.24,78,16.13270839773331,1,6,13,1,28
943,0,0,1,22.96,56,15.30753944260721,1,6,16,1,95
944,0,0,1,23.78,53,15.002147374368088,1,6,16,2,67
945,0,0,1,23.78,64,13.55186302671248,1,6,17,10,436
946,0,0,1,25.42,57,14.877544337029558,1,6,17,12,615
947,0,0,1,26.24,53,14.648994197557915,1,6,17,14,582
948,0,0,1,31.16,66,13.527831890352575,1,7,1,0,149
949,0,0,1,30.34,70,14.27769723158935,1,7,1,7,50
950,0,0,1,33.62,56,16.42590873217918,1,7,1,9,219
951,0,1,2,29.52,51,13.169334856064873,1,7,2,5,40
952,0,1,1,29.52,54,15.089244144525637,1,7,3,0,53
953,0,1,1,29.52,58,15.557184262011615,1,7,3,1,14
954,0,1,1,29.52,58,14.769285461821573,1,7,3,2,10
955,0,1,1,28.7,61,12.720140358875378,1,7,3,5,35
956,0,1,1,30.34,58,15.542109188368254,1,7,3,7,483
957,0,1,2,36.9,24,15.62200396812239,1,7,3,15,401
958,0,1,2,35.26,30,15.104691800146146,1,7,3,18,627
959,0,1,1,27.06,83,16.160517437811986,1,7,3,23,171
960,1,0,1,27.88,74,14.912934417083454,1,7,4,1,123
961,1,0,1,27.06,69,14.20145166491649,1,7,4,5,19
962,1,0,1,27.06,69,14.872943602217722,1,7,4,6,32
963,1,0,1,27.88,65,15.057792388296,1,7,4,7,72
964,1,0,1,31.16,52,12.315504179740252,1,7,4,9,293
965,1,0,1,32.8,46,15.61862439173104,1,7,4,10,447
966,1,0,1,36.9,35,14.232538426682233,1,7,4,13,499
967,0,1,1,30.34,51,14.830589487172633,1,7,5,2,18
968,0,1,1,29.52,58,14.92827685025743,1,7,5,4,7
969,0,1,1,29.52,62,13.880969027357244,1,7,5,5,29
970,0,1,1,29.52,58,15.50915108454504,1,7,5,6,133
971,0,1,1,31.16,55,15.796952810577574,1,7,5,7,343
972,0,1,1,35.26,30,14.4722774397217,1,7,6,10,210
973,0,1,1,37.72,29,15.346077708790354,1,7,6,17,576
974,0,0,1,39.36,26,14.004442196044604,1,7,7,15,306
975,0,0,1,31.98,62,15.263540619876027,1,7,8,5,6
976,0,0,1,32.8,66,15.190430114377875,1,7,8,7,52
977,0,0,1,36.9,45,15.238314769604198,1,7,8,10,319
978,0,0,1,31.98,59,12.870354170239295,1,7,8,17,270
979,0,1,1,27.88,79,14.339192908264195,1,7,10,3,3
980,0,1,1,26.24,89,14.516144105176384,1,7,11,1,14
981,0,1,1,26.24,89,13.812350441588455,1,7,11,2,5
982,0,1,1,26.24,89,14.066081324311446,1,7,11,5,41
983,0,1,2,31.98,43,14.234722260959963,1,7,11,12,292
984,0,1,2,27.88,61,11.817715794665958,1,7,12,0,56
985,0,1,2,27.06,61,15.92339318017497,1,7,12,1,21
986,0,1,2,27.88,61,13.025848759802908,1,7,13,3,9
987,0,1,2,27.06,61,13.419745833582247,1,7,13,4,11
988,0,1,2,28.7,54,11.341610176435786,1,7,13,6,127
989,0,1,2,28.7,54,15.236694292526817,1,7,13,7,380
990,0,1,2,28.7,54,13.223839881073978,1,7,13,8,713
991,0,1,2,29.52,51,14.095636097970623,1,7,13,9,414
992,0,1,2,30.34,48,15.625925398954454,1,7,13,10,268
993,0,1,2,32.8,38,14.059687078419136,1,7,13,14,369
994,0,1,1,29.52,54,14.788448104087788,1,7,13,21,299
995,0,1,1,30.34,45,14.643134845131033,1,7,13,22,263
996,0,0,2,29.52,79,13.361972492079296,1,7,15,9,221
997,0,1,1,32.8,59,15.651017919405904,1,7,16,10,186
998,0,1,1,30.34,70,15.652930775675683,1,7,17,1,25
999,0,1,1,29.52,66,15.866757368596547,1,7,17,3,3
1000,0,1,1,29.52,62,14.596134932189024,1,7,17,4,7
1001,0,1,2,30.34,70,16.490745514292744,1,7,17,7,526
1002,0,1,2,32.8,55,14.656973812619977,1,7,17,8,661
1003,0,1,2,35.26,47,12.964661870215473,1,7,17,11,206
1004,0,1,2,36.9,35,13.360207058165356,1,7,17,12,254
1005,0,1,1,33.62,56,15.162663466965224,1,7,18,9,297
1006,0,1,1,36.9,42,14.226535644337572,1,7,18,11,183
1007,0,1,1,38.54,33,15.085936650558121,1,7,18,13,203
1008,0,1,1,31.16,62,14.335749032099775,1,7,18,21,319
1009,0,1,1,28.7,74,13.074031576158653,1,8,1,23,152
1010,0,1,1,28.7,74,15.24940092236627,1,8,2,0,63
1011,0,1,1,27.06,83,16.848130535322454,1,8,2,3,6
1012,0,1,1,27.06,83,13.594214470443582,1,8,2,4,9
1013,0,1,1,27.06,83,13.866404547917112,1,8,2,6,183
1014,0,1,1,28.7,79,14.608973779887359,1,8,2,7,473
1015,0,1,1,32.8,55,14.376639778122598,1,8,2,10,181
1016,0,1,1,31.98,66,12.189011281204426,1,8,2,20,427
1017,0,1,2,29.52,79,16.198059735598488,1,8,6,0,33
1018,0,1,2,28.7,79,13.897273140117017,1,8,6,8,605
1019,0,1,1,33.62,46,16.461473698608145,1,8,6,14,287
1020,0,1,1,28.7,84,14.137514813138312,1,8,7,3,6
1021,0,1,2,33.62,46,14.41843659577085,1,8,7,14,261
1022,0,1,1,32.8,52,15.372663068279753,1,8,7,15,306
1023,0,1,2,29.52,74,13.944157184111344,1,8,7,21,317
1024,0,1,1,29.52,79,14.84720947248791,1,8,7,23,138
1025,0,1,1,28.7,84,14.159842083781523,1,8,8,0,58
1026,0,1,1,29.52,79,14.250478990757646,1,8,8,1,23
1027,0,1,1,28.7,84,14.898406494898296,1,8,8,2,6
1028,0,1,1,28.7,84,14.062235685256322,1,8,8,3,7
1029,0,1,1,28.7,84,15.065392484124413,1,8,8,4,7
1030,0,1,2,31.16,66,14.69988737603618,1,8,8,9,341
1031,0,1,2,32.8,52,13.064442050062729,1,8,8,11,239
1032,0,1,2,32.8,52,12.92505410553039,1,8,8,12,280
1033,0,1,2,32.8,52,13.90189416419678,1,8,8,13,313
1034,0,1,2,27.06,94,14.167958615470685,1,8,9,5,41
1035,0,1,1,34.44,44,14.763736642567503,1,8,9,11,260
1036,0,1,1,27.06,74,14.357345327248984,1,8,9,23,156
1037,0,1,2,26.24,89,15.112159910568257,1,8,10,9,220
1038,0,0,1,31.98,40,16.173357960593894,1,8,12,13,543
1039,0,0,1,32.8,33,16.075905285473425,1,8,12,17,505
1040,0,0,1,29.52,45,13.480500548172492,1,8,12,20,300
1041,0,0,1,27.88,61,17.25311086479605,1,8,12,23,110
1042,0,1,1,26.24,69,14.340965371821573,1,8,13,3,6
1043,0,1,2,30.34,45,14.871386005315593,1,8,13,9,305
1044,0,1,2,31.16,40,12.690708454327027,1,8,13,10,199
1045,0,1,2,28.7,74,13.287558634511734,1,8,14,9,402
1046,0,1,1,30.34,62,14.042117753413786,1,8,14,11,196
1047,0,1,1,28.7,61,13.862984365308966,1,8,15,1,37
1048,0,1,1,27.88,65,14.084183192111151,1,8,15,2,8
1049,0,1,1,27.06,69,15.052175701604249,1,8,16,0,76
1050,0,1,1,26.24,73,15.250020162971072,1,8,16,1,21
1051,0,1,1,33.62,32,14.780330381253059,1,8,16,14,248
1052,0,0,1,29.52,51,14.653308402260851,1,8,18,11,536
1053,0,0,1,27.06,61,12.82128116526462,1,8,18,21,338
1054,0,0,1,27.06,61,14.504963828973167,1,8,18,22,261
1055,0,0,1,26.24,65,16.139170152067678,1,8,19,1,131
1056,0,0,2,27.06,74,14.406835838986225,1,8,19,9,270
1057,0,0,2,27.88,69,13.677677130152226,1,8,19,10,425
1058,0,0,3,26.24,73,14.484304650594492,1,8,19,12,298
1059,0,0,3,26.24,73,14.852033860910833,1,8,19,14,149
1060,0,0,2,26.24,65,15.807014304433363,1,8,19,15,276
1061,0,0,2,27.06,65,12.879299626637506,1,8,19,16,356
1062,0,0,2,25.42,73,14.655071964033596,1,8,19,23,46
1063,0,0,1,28.7,70,13.849835325053407,1,9,1,4,12
1064,0,0,1,27.88,79,15.478612058097033,1,9,1,5,22
1065,0,0,1,27.88,79,14.200374103778454,1,9,1,6,36
1066,0,0,2,33.62,52,13.821338076582267,1,9,1,17,463
1067,0,0,2,33.62,52,14.789910632853218,1,9,1,18,442
1068,0,0,3,31.98,62,13.358075152575816,1,9,1,19,392
1069,0,0,3,26.24,89,13.451280146108115,1,9,1,21,104
1070,0,0,2,27.06,89,13.289453499074408,1,9,1,22,78
1071,0,0,1,27.06,89,15.35744160057675,1,9,2,1,73
1072,0,0,1,27.06,89,14.52239840910419,1,9,2,2,84
1073,0,0,1,27.06,89,13.4525913422853,1,9,2,4,22
1074,0,0,1,27.06,89,14.545003804471229,1,9,2,5,12
1075,0,0,2,27.06,89,13.303254908440477,1,9,2,6,15
1076,0,0,2,28.7,84,13.833390390108157,1,9,2,9,232
1077,0,0,2,29.52,79,15.018300270939132,1,9,2,10,388
1078,0,0,2,30.34,70,15.387300720534496,1,9,2,11,489
1079,0,0,3,30.34,70,16.011639745255582,1,9,2,12,545
1080,0,0,1,30.34,70,12.88109915223644,1,9,2,16,474
1081,0,0,1,30.34,74,15.531865131734628,1,9,2,18,500
1082,1,0,2,27.06,94,13.637157126644732,1,9,3,0,104
1083,1,0,1,27.06,89,13.954772311256919,1,9,3,5,4
1084,1,0,1,27.06,94,16.30225773295562,1,9,3,6,15
1085,1,0,1,27.88,85,13.836258616467331,1,9,3,7,43
1086,0,1,2,27.06,89,12.840313169246953,1,9,4,4,8
1087,0,1,2,27.06,89,15.203679339108053,1,9,4,5,38
1088,0,1,1,29.52,79,16.38505278337262,1,9,5,21,296
1089,0,1,1,29.52,79,13.621786207054724,1,9,5,22,219
1090,0,1,2,28.7,84,14.380689823671284,1,9,6,1,18
1091,0,1,1,29.52,79,13.415041132077182,1,9,6,2,8
1092,0,1,3,28.7,79,15.821439460599514,1,9,6,8,646
1093,0,1,1,25.42,88,15.84365807664559,1,9,7,4,8
1094,0,1,1,25.42,88,15.400968530328829,1,9,7,5,40
1095,0,0,1,27.88,39,14.071324251043583,1,9,9,13,729
1096,0,1,1,22.14,52,13.636997492042273,1,9,10,23,93
1097,0,1,1,20.5,63,15.241376638927033,1,9,11,1,10
1098,0,1,1,24.6,49,14.98503672888402,1,9,11,9,358
1099,0,1,1,25.42,38,13.49845357327486,1,9,11,10,196
1100,0,1,1,26.24,33,14.988572254552022,1,9,11,12,316
1101,0,1,1,21.32,72,13.311185684656936,1,9,12,7,557
1102,0,1,1,22.14,77,14.753504872989538,1,9,13,2,9
1103,0,1,1,21.32,83,12.853943746395682,1,9,13,3,11
1104,0,1,1,21.32,83,14.1816293014599,1,9,13,4,6
1105,0,1,1,21.32,83,14.682758431819474,1,9,13,5,57
1106,0,1,1,20.5,82,16.06142684538657,1,9,13,6,195
1107,0,1,1,22.14,77,13.075419808622511,1,9,13,7,571
1108,0,1,1,28.7,42,14.10995853255048,1,9,13,13,283
1109,0,1,1,22.96,73,16.41031425930128,1,9,14,2,30
1110,0,1,1,22.14,77,13.591935423128444,1,9,14,3,14
1111,0,1,1,22.14,77,15.21857627495806,1,9,14,4,12
1112,0,1,1,22.14,83,12.873133674543512,1,9,14,5,41
1113,0,1,1,22.14,88,15.573007852653916,1,9,14,6,152
1114,0,1,2,22.96,88,15.432314693779835,1,9,14,7,454
1115,0,1,2,27.88,65,15.205149515748158,1,9,14,10,246
1116,0,1,2,29.52,51,14.295792531393639,1,9,14,16,563
1117,0,0,1,24.6,73,13.74677875648254,1,9,15,1,109
1118,0,0,1,22.96,52,14.602755084557613,1,9,15,22,279
1119,0,0,1,22.14,60,12.819936886206378,1,9,15,23,229
1120,0,0,1,22.14,64,14.347617112970728,1,9,16,0,151
1121,0,0,1,22.14,64,15.278568591049769,1,9,16,1,117
1122,0,0,1,21.32,63,15.206913612299365,1,9,16,2,89
1123,0,0,1,20.5,68,14.165781558974741,1,9,16,3,48
1124,0,0,1,20.5,72,14.45821369797147,1,9,16,4,8
1125,0,0,1,20.5,72,14.988877267279591,1,9,16,5,13
1126,0,0,1,20.5,72,14.181066235574919,1,9,16,6,35
1127,0,0,1,27.06,41,15.573723498373472,1,9,16,17,570
1128,0,1,1,21.32,72,13.877074985079782,1,9,17,2,13
1129,0,1,1,20.5,77,14.338496350114635,1,9,17,4,11
1130,0,1,1,19.68,82,13.86607013810454,1,9,17,6,164
1131,0,1,1,21.32,77,13.642208275991493,1,9,17,7,492
1132,0,1,1,25.42,35,15.643238044699903,1,9,19,15,311
1133,0,1,1,25.42,35,15.260236549154929,1,9,19,16,466
1134,0,1,1,18.86,72,14.35635824574349,1,10,1,2,12
1135,0,1,1,18.04,77,13.617703606733174,1,10,1,3,7
1136,0,1,1,18.04,77,17.50448411242104,1,10,1,5,36
1137,0,1,2,21.32,63,15.32423626033098,1,10,1,9,340
1138,0,1,1,22.14,56,15.246872796206777,1,10,1,10,179
1139,0,1,1,23.78,46,13.93519900854451,1,10,1,11,272
1140,0,1,3,22.14,68,14.010999781006477,1,10,1,20,262
1141,0,1,3,22.14,77,13.25885106443348,1,10,1,23,105
1142,0,1,2,22.96,73,13.700634601380381,1,10,2,0,31
1143,0,1,3,24.6,88,16.08173230931341,1,10,2,8,134
1144,0,1,3,25.42,94,15.009747378403013,1,10,2,19,395
1145,0,1,2,25.42,94,15.131567444576552,1,10,2,23,98
1146,0,1,3,25.42,94,13.313792584838424,1,10,3,0,52
1147,0,1,2,25.42,94,15.992479751770315,1,10,3,1,19
1148,0,1,2,25.42,94,15.246169683577863,1,10,3,2,9
1149,0,1,2,24.6,94,12.63488091683381,1,10,3,3,7
1150,0,1,2,24.6,100,14.954833855033993,1,10,3,4,11
1151,0,1,2,29.52,58,14.418027630199282,1,10,3,16,478
1152,0,1,1,28.7,65,12.55891062624873,1,10,3,19,593
1153,0,1,1,28.7,65,13.592252820284758,1,10,3,20,497
1154,0,1,2,27.06,74,13.853325219759617,1,10,3,21,209
1155,0,1,1,27.06,74,14.199385446337597,1,10,3,22,241
1156,0,1,2,27.06,78,14.726950269116342,1,10,3,23,220
1157,0,1,3,26.24,89,16.184276438044,1,10,4,0,76
1158,0,1,2,25.42,94,15.317808400285509,1,10,4,1,25
1159,0,1,1,26.24,89,14.70714170362832,1,10,4,2,13
1160,0,1,2,25.42,88,15.029389914256646,1,10,4,3,11
1161,0,1,2,26.24,89,12.6735676807446,1,10,4,4,10
1162,0,1,1,25.42,69,16.212476142954188,1,10,4,21,321
1163,0,1,1,22.96,73,14.850115761976152,1,10,5,0,102
1164,0,1,1,22.14,73,13.496596735865303,1,10,5,3,16
1165,0,1,1,22.14,77,14.300025974921006,1,10,5,4,11
1166,0,1,1,21.32,77,14.362355888524801,1,10,5,5,41
1167,0,1,1,21.32,83,15.416901810925541,1,10,5,6,137
1168,0,1,1,27.06,54,14.075327217386848,1,10,5,10,260
1169,0,1,1,28.7,48,11.93930513151274,1,10,5,13,424
1170,0,1,1,29.52,37,14.79660910167256,1,10,5,16,634
1171,0,0,2,17.22,71,12.514064468890945,1,10,7,12,392
1172,0,0,2,18.04,67,14.822227004938352,1,10,7,14,314
1173,0,1,2,18.86,88,13.413299049948392,1,10,10,1,8
1174,0,1,2,18.86,88,16.188537023132465,1,10,10,2,8
1175,0,1,2,18.86,88,16.376794856772424,1,10,10,3,6
1176,0,1,1,22.96,49,15.835593661336752,1,10,10,13,297
1177,0,1,1,18.86,36,14.197762857296693,1,10,11,11,251
1178,0,1,1,18.86,36,15.26406045629053,1,10,11,12,326
1179,0,0,1,16.4,43,13.395624302652397,1,10,13,10,347
1180,0,0,1,18.04,35,13.263820981369122,1,10,13,12,573
1181,0,0,1,16.4,62,14.748220721740047,1,10,13,22,189
1182,0,1,1,19.68,48,14.832293223490995,1,10,16,19,531
1183,0,1,1,18.86,55,14.56365671018074,1,10,16,20,432
1184,0,1,1,18.86,63,13.436335221676245,1,10,16,21,195
1185,0,1,1,16.4,71,13.89773253556945,1,10,16,23,199
1186,0,1,1,15.58,76,15.302944207303241,1,10,17,0,49
1187,0,1,1,15.58,76,13.638662582313266,1,10,17,1,17
1188,0,1,1,15.58,76,15.124653481586062,1,10,17,2,16
1189,0,1,1,14.76,87,14.778779357573546,1,10,17,3,7
1190,0,1,2,14.76,81,14.448093942508281,1,10,17,5,41
1191,0,1,1,15.58,82,13.898674005919327,1,10,17,6,178
1192,0,1,2,17.22,77,17.308719405050823,1,10,17,9,382
1193,0,1,2,18.86,67,14.775281983724863,1,10,17,10,228
1194,0,1,2,22.14,83,15.031263929398252,1,10,18,23,117
1195,0,1,3,22.14,88,14.77656205804811,1,10,19,1,16
1196,0,1,2,22.14,88,13.90350138180194,1,10,19,2,10
1197,0,1,2,22.96,83,13.027423934447139,1,10,19,3,5
1198,0,1,2,22.96,83,14.824677942767488,1,10,19,4,6
1199,0,1,2,22.14,88,13.568754309779127,1,10,19,5,36
1200,0,1,3,22.14,94,15.507967599158755,1,10,19,7,154
1201,0,1,1,20.5,77,14.174760318576146,1,10,19,21,206
1202,0,0,1,12.3,65,15.813786902061265,1,11,4,2,37
1203,0,0,1,13.12,53,14.097559134918194,1,11,4,9,217
1204,0,1,1,13.94,76,16.75397987934862,1,11,9,21,199
1205,0,0,1,13.12,81,15.396587053806972,1,11,10,2,44
1206,0,0,1,12.3,81,15.888504012139803,1,11,10,3,20
1207,0,0,1,11.48,87,14.587497017611561,1,11,10,5,10
1208,0,0,1,13.12,76,13.777826901152219,1,11,10,8,146
1209,0,0,1,16.4,58,14.830217273630192,1,11,10,10,350
1210,0,0,1,19.68,48,15.467544750254676,1,11,10,12,606
1211,0,0,1,21.32,39,14.76505514481021,1,11,10,13,651
1212,0,0,1,22.14,37,14.97365107265686,1,11,10,14,627
1213,0,0,1,21.32,45,14.969446162306218,1,11,10,15,567
1214,0,0,1,22.14,37,15.917903629586828,1,11,10,16,605
1215,0,0,1,18.04,54,15.405055513261503,1,11,10,20,192
1216,0,0,1,16.4,66,14.593690668828778,1,11,10,21,220
1217,0,0,1,13.94,81,14.464544808534923,1,11,11,3,48
1218,0,0,1,14.76,77,15.81982577003539,1,11,11,9,273
1219,1,0,1,15.58,87,15.292724486255219,1,11,12,5,24
1220,1,0,1,16.4,87,14.13177891678969,1,11,12,7,264
1221,0,1,1,13.94,46,14.86817145398083,1,11,14,12,240
1222,0,1,1,12.3,56,14.694265939631633,1,11,14,21,213
1223,0,1,1,11.48,61,12.685859126848676,1,11,14,22,173
1224,0,1,2,10.66,65,12.736171371583666,1,11,15,0,34
1225,0,0,1,10.66,81,15.233380214412916,1,12,1,0,108
1226,0,0,1,10.66,81,14.249629737896418,1,12,1,1,69
1227,0,0,2,10.66,81,14.060908073426646,1,12,1,2,50
1228,0,0,2,13.94,76,14.5551799807434,1,12,1,13,509
1229,0,0,2,14.76,71,14.93854376687362,1,12,1,14,479
1230,0,0,2,16.4,62,14.886927513672736,1,12,1,15,484
1231,0,0,2,15.58,66,14.123882329184708,1,12,1,16,443
1232,0,0,2,13.94,76,15.936989303655825,1,12,1,18,297
1233,0,0,2,13.12,81,15.410737188917391,1,12,1,19,249
1234,0,0,1,13.12,81,14.551433294276613,1,12,1,20,198
1235,0,0,2,12.3,87,14.265707324669503,1,12,1,21,158
1236,0,0,2,12.3,87,14.525005598897131,1,12,1,22,147
1237,0,0,2,13.12,81,14.460355543171447,1,12,1,23,126
1238,0,0,2,12.3,87,13.377608020057899,1,12,2,2,74
1239,0,0,2,10.66,93,14.589016971493592,1,12,2,3,25
1240,0,0,2,10.66,93,13.669508878508092,1,12,2,4,7
1241,0,0,2,10.66,93,14.325574045844501,1,12,2,5,8
1242,0,0,2,12.3,87,13.436461269423429,1,12,2,10,293
1243,0,1,1,15.58,87,16.312458702958743,1,12,3,3,8
1244,0,1,1,14.76,93,15.413279178118994,1,12,3,4,5
1245,0,1,1,14.76,93,13.203908366215378,1,12,3,6,138
1246,0,1,2,13.94,93,15.48402384884472,1,12,3,7,396
1247,0,1,1,14.76,93,13.373921970760929,1,12,3,8,731
1248,0,1,1,24.6,53,14.32562441896819,1,12,3,14,260
1249,0,1,1,24.6,56,14.314531938829623,1,12,3,15,268
1250,0,1,2,18.86,77,15.492004926105665,1,12,3,20,300
1251,0,1,2,18.04,88,13.221120445707651,1,12,4,5,46
1252,0,1,2,14.76,93,14.41475482987929,1,12,4,6,153
1253,0,1,1,11.48,41,13.65239180723788,1,12,6,12,235
1254,0,1,1,12.3,39,14.472844789400023,1,12,6,13,245
1255,0,1,1,13.12,39,13.30371724026304,1,12,6,15,270
1256,0,1,1,13.12,42,14.628464434077971,1,12,6,16,331
1257,0,1,2,15.58,66,14.279197228395423,1,12,7,17,568
1258,0,1,2,15.58,76,13.618369960447025,1,12,7,19,352
1259,0,0,2,14.76,93,13.978736381168122,1,12,8,4,12
1260,0,0,2,15.58,94,14.599472438433187,1,12,8,9,170
1261,0,0,1,16.4,87,15.539032234814366,1,12,8,19,246
1262,0,0,2,14.76,100,15.449761521932313,1,12,8,20,182
1263,0,0,2,14.76,100,15.952718672159051,1,12,8,21,209
1264,0,0,2,16.4,94,15.669345580509589,1,12,8,23,162
1265,0,1,2,14.76,100,13.006269171126293,1,12,10,1,4
1266,0,1,1,10.66,60,15.272779133380537,1,12,12,4,4
1267,0,1,2,13.94,42,14.633361398504144,1,12,12,12,232
1268,0,1,2,13.94,42,14.397345017536564,1,12,12,13,238
1269,0,1,2,13.94,46,13.857405277973903,1,12,12,14,225
1270,0,1,1,12.3,45,14.935896035530712,1,12,13,20,241
1271,0,1,1,11.48,48,13.943407074944332,1,12,13,21,213
1272,0,1,1,10.66,60,14.205504292799395,1,12,13,23,120
1273,0,1,1,9.02,69,14.922449517715828,1,12,14,2,9
1274,0,0,1,12.3,70,15.06101894407671,1,12,15,0,94
1275,0,0,1,10.66,81,15.038724789983219,1,12,15,2,69
1276,0,0,2,9.84,81,13.011920481516484,1,12,15,3,23
1277,0,0,2,10.66,75,15.27785450851426,1,12,15,5,3
1278,0,0,2,9.84,75,14.664886077630609,1,12,15,6,11
1279,0,0,1,17.22,47,14.589437703716111,1,12,15,15,447
1280,0,0,2,14.76,62,15.208646540272047,1,12,16,0,110
1281,0,0,2,13.94,87,13.456109044765926,1,12,16,4,11
1282,0,0,2,13.94,87,14.21981373768785,1,12,16,5,9
1283,0,0,2,13.94,87,13.999541678062227,1,12,16,6,6
1284,0,0,2,15.58,82,15.721579114231773,1,12,16,20,122
1285,0,0,2,14.76,93,13.660810510344247,1,12,16,21,106
1286,0,1,2,15.58,87,14.722540840174878,1,12,17,0,28
1287,0,1,2,15.58,94,16.802774045031065,1,12,17,2,5
1288,0,1,2,14.76,93,14.794561998359697,1,12,17,3,3
1289,0,1,3,14.76,100,14.527765582974816,1,12,17,4,5
1290,0,1,2,15.58,87,14.184528445570812,1,12,17,5,24
1291,0,1,2,16.4,87,13.978427671230556,1,12,17,9,282
1292,0,1,2,16.4,87,15.361826819537086,1,12,17,12,232
1293,0,1,2,17.22,88,13.919024697479335,1,12,17,15,211
1294,0,1,1,15.58,94,15.507028284029422,1,12,18,8,662
1295,0,1,1,13.94,49,15.046514086905885,1,12,18,22,132
1296,0,1,1,12.3,61,14.17651140069949,1,12,19,0,41
5,0,0,2,9.84,75,6.0032,0,1,1,5,1
10,0,0,1,15.58,76,16.9979,0,1,1,10,36
11,0,0,1,14.76,81,19.0012,0,1,1,11,56
12,0,0,1,17.22,77,19.0012,0,1,1,12,84
13,0,0,2,18.86,72,19.9995,0,1,1,13,94
14,0,0,2,18.86,72,19.0012,0,1,1,14,106
15,0,0,2,18.04,77,19.9995,0,1,1,15,110
16,0,0,2,17.22,82,19.9995,0,1,1,16,93
17,0,0,2,18.04,82,19.0012,0,1,1,17,67
18,0,0,3,17.22,88,16.9979,0,1,1,18,35
19,0,0,3,17.22,88,16.9979,0,1,1,19,37
20,0,0,2,16.4,87,16.9979,0,1,1,20,36
21,0,0,2,16.4,87,12.998,0,1,1,21,34
22,0,0,2,16.4,94,15.0013,0,1,1,22,28
23,0,0,2,18.86,88,19.9995,0,1,1,23,39
24,0,0,2,18.86,88,19.9995,0,1,2,0,17
25,0,0,2,18.04,94,16.9979,0,1,2,1,17
26,0,0,2,17.22,100,19.0012,0,1,2,2,9
27,0,0,2,18.86,94,12.998,0,1,2,3,6
28,0,0,2,18.86,94,12.998,0,1,2,4,3
29,0,0,3,17.22,77,19.9995,0,1,2,6,2
30,0,0,2,16.4,76,12.998,0,1,2,7,1
31,0,0,3,16.4,71,15.0013,0,1,2,8,8
32,0,0,2,15.58,76,15.0013,0,1,2,9,20
33,0,0,2,14.76,81,15.0013,0,1,2,10,53
34,0,0,2,14.76,71,16.9979,0,1,2,11,70
35,0,0,2,14.76,66,19.9995,0,1,2,12,93
36,0,0,2,14.76,66,8.9981,0,1,2,13,75
37,0,0,3,14.76,76,12.998,0,1,2,14,59
38,0,0,3,13.94,81,11.0014,0,1,2,15,74
39,0,0,3,13.94,71,11.0014,0,1,2,16,76
40,0,0,1,13.94,57,12.998,0,1,2,17,65
41,0,0,2,14.76,46,22.0028,0,1,2,18,53
42,0,0,1,13.12,42,30.0026,0,1,2,19,30
43,0,0,1,12.3,39,23.9994,0,1,2,20,22
44,0,0,1,10.66,44,22.0028,0,1,2,21,31
45,0,0,1,9.84,44,19.9995,0,1,2,22,9
46,0,0,1,9.02,47,11.0014,0,1,2,23,8
47,0,1,1,9.02,44,23.9994,0,1,3,0,5
48,0,1,1,8.2,44,27.9993,0,1,3,1,2
49,0,1,1,6.56,47,26.0027,0,1,3,4,1
50,0,1,1,6.56,47,19.0012,0,1,3,5,3
51,0,1,1,5.74,50,26.0027,0,1,3,6,30
52,0,1,1,5.74,50,12.998,0,1,3,7,64
53,0,1,1,5.74,50,19.0012,0,1,3,8,154
54,0,1,1,6.56,43,26.0027,0,1,3,9,88
55,0,1,1,7.38,43,16.9979,0,1,3,10,44
56,0,1,1,8.2,40,22.0028,0,1,3,11,51
57,0,1,1,9.02,35,19.9995,0,1,3,12,61
58,0,1,1,9.84,35,19.0012,0,1,3,13,61
59,0,1,1,10.66,30,19.0012,0,1,3,14,77
60,0,1,1,10.66,30,16.9979,0,1,3,15,72
61,0,1,1,10.66,30,16.9979,0,1,3,16,76
62,0,1,1,9.84,30,15.0013,0,1,3,17,157
63,0,1,1,9.84,32,7.0015,0,1,3,18,157
65,0,1,1,8.2,47,7.0015,0,1,3,20,52
66,0,1,1,7.38,64,8.9981,0,1,3,21,52
67,0,1,1,5.74,69,8.9981,0,1,3,22,20
68,0,1,1,7.38,55,7.0015,0,1,3,23,12
69,0,1,1,6.56,55,7.0015,0,1,4,0,5
70,0,1,1,6.56,59,7.0015,0,1,4,1,2
71,0,1,1,5.74,63,8.9981,0,1,4,2,1
72,0,1,1,5.74,63,6.0032,0,1,4,4,2
73,0,1,1,4.92,68,7.0015,0,1,4,5,4
74,0,1,1,4.92,74,7.0015,0,1,4,6,36
75,0,1,1,4.92,74,8.9981,0,1,4,7,94
76,0,1,1,5.74,69,11.0014,0,1,4,8,179
77,0,1,1,6.56,64,15.0013,0,1,4,9,100
78,0,1,2,6.56,69,22.0028,0,1,4,10,42
